order_id,order_date,customer_id,restaurant_id,city,cuisine,order_value,discount,delivery_fee,net_order_value,delivery_time_min,rating,order_status,payment_method,promo_used,distance_km,is_new_customer,month
O007158,2026-06-28,C01406,R0029,Bengaluru,Healthy,342.0,80,29,262.0,30,3.7,Delivered,UPI,True,0.8,False,2026-06
O007159,2026-01-11,C01887,R0052,Bengaluru,Healthy,687.0,20,19,667.0,31,4.2,Delivered,UPI,True,1.7,True,2026-01
O007160,2026-01-12,C02988,R0110,Hyderabad,South Indian,654.0,80,49,574.0,32,5.0,Delivered,Wallet,True,2.4,False,2026-01
O007161,2026-05-21,C00447,R0203,Pune,Pizza,686.0,20,39,666.0,30,3.7,Delivered,UPI,True,2.1,False,2026-05
O007162,2026-03-05,C02728,R0106,Hyderabad,Healthy,410.0,0,19,410.0,28,4.2,Delivered,UPI,False,3.2,False,2026-03
O007163,2026-01-08,C02392,R0248,Mumbai,Burgers,546.0,0,29,546.0,20,4.3,Delivered,Card,False,1.4,False,2026-01
O007164,2026-01-09,C02473,R0046,Bengaluru,North Indian,282.0,0,29,282.0,57,4.0,Delivered,Card,False,12.0,True,2026-01
O007165,2026-05-10,C00625,R0001,Bengaluru,Pizza,436.0,20,49,416.0,29,4.4,Delivered,Wallet,True,0.7,False,2026-05
O007166,2026-03-19,C01864,R0191,Chennai,Burgers,247.0,40,39,207.0,49,3.7,Delivered,Card,True,2.7,False,2026-03
O007167,2026-05-21,C02354,R0144,Chennai,Desserts,538.0,80,29,458.0,35,4.6,Delivered,UPI,True,2.5,False,2026-05
O007168,2026-01-02,C02196,R0025,Bengaluru,Healthy,376.0,100,39,276.0,27,3.9,Delivered,Wallet,True,5.0,True,2026-01
O007169,2026-06-25,C02897,R0062,Hyderabad,Burgers,392.0,60,0,332.0,37,4.8,Delivered,UPI,True,2.0,False,2026-06
O007170,2026-03-15,C00732,R0230,Delhi NCR,South Indian,460.0,0,19,460.0,37,4.6,Delivered,UPI,False,2.3,False,2026-03
O007171,2026-05-11,C02502,R0082,Chennai,Healthy,433.0,0,0,433.0,22,4.2,Delivered,UPI,False,3.3,False,2026-05
O007172,2026-05-14,C00938,R0080,Pune,Chinese,235.0,40,39,195.0,47,3.7,Delivered,UPI,True,3.4,False,2026-05
O007173,2026-03-28,C02081,R0211,Delhi NCR,Burgers,1102.0,0,29,1102.0,45,4.0,Delivered,UPI,False,2.7,False,2026-03
O007174,2026-01-05,C01756,R0144,Delhi NCR,Desserts,624.0,100,0,524.0,45,4.2,Delivered,UPI,True,9.3,True,2026-01
O007175,2026-05-11,C01525,R0197,Hyderabad,Burgers,467.0,60,49,407.0,19,3.2,Delivered,UPI,True,3.1,True,2026-05
O007176,2026-05-18,C01721,R0091,Bengaluru,Burgers,415.0,100,0,315.0,58,3.9,Delivered,UPI,True,9.0,False,2026-05
O007177,2026-06-20,C01217,R0236,Hyderabad,Healthy,365.0,0,39,365.0,26,4.3,Delivered,Card,False,4.2,False,2026-06
O007178,2026-05-27,C01204,R0198,Delhi NCR,Desserts,488.0,80,39,408.0,43,4.8,Delivered,UPI,True,4.1,False,2026-05
O007179,2026-01-14,C01891,R0121,Pune,Biryani,251.0,60,19,191.0,39,3.8,Delivered,Wallet,True,1.2,True,2026-01
O007180,2026-05-29,C01542,R0162,Delhi NCR,Biryani,595.0,80,29,515.0,57,4.1,Delivered,Card,True,13.8,False,2026-05
O007181,2026-05-04,C00391,R0208,Bengaluru,Chinese,287.0,100,0,187.0,40,3.3,Delivered,Card,True,4.3,False,2026-05
O007182,2026-02-12,C02405,R0053,Chennai,South Indian,643.0,0,39,643.0,45,4.9,Delivered,Card,False,7.5,False,2026-02
O007183,2026-01-28,C02621,R0151,Chennai,Burgers,463.0,40,0,423.0,39,4.0,Delivered,UPI,True,3.0,False,2026-01
O007184,2026-05-29,C02512,R0171,Mumbai,Desserts,691.0,40,19,651.0,45,3.9,Delivered,UPI,True,4.5,False,2026-05
O007185,2026-06-13,C02978,R0044,Hyderabad,North Indian,476.0,0,0,476.0,39,4.8,Delivered,Cash,False,5.1,False,2026-06
O007186,2026-01-24,C00099,R0032,Bengaluru,Pizza,621.0,0,49,621.0,42,4.1,Delivered,UPI,False,6.8,True,2026-01
O007187,2026-06-15,C02196,R0235,Bengaluru,North Indian,616.0,0,0,616.0,48,3.6,Delivered,UPI,False,6.6,False,2026-06
O007188,2026-01-17,C00570,R0023,Bengaluru,Desserts,615.0,0,19,615.0,34,3.8,Delivered,UPI,False,6.1,True,2026-01
O007189,2026-05-30,C00727,R0148,Chennai,Biryani,751.0,20,19,731.0,49,3.9,Delivered,UPI,True,6.6,False,2026-05
O007190,2026-03-24,C01002,R0019,Chennai,North Indian,724.0,0,39,724.0,44,4.1,Delivered,Cash,False,3.1,False,2026-03
O007191,2026-02-14,C01571,R0221,Mumbai,North Indian,594.0,0,29,594.0,27,3.9,Delivered,UPI,False,0.4,True,2026-02
O007192,2026-03-15,C00303,R0200,Hyderabad,Biryani,192.0,20,29,172.0,41,3.6,Delivered,Card,True,3.6,False,2026-03
O007193,2026-05-19,C02052,R0029,Hyderabad,Healthy,427.0,20,29,407.0,38,4.0,Delivered,UPI,True,3.1,False,2026-05
O007194,2026-03-02,C02826,R0146,Mumbai,Burgers,418.0,20,29,398.0,19,4.7,Delivered,Card,True,1.3,True,2026-03
O007195,2026-02-07,C02155,R0069,Hyderabad,North Indian,600.0,0,29,600.0,41,4.2,Delivered,UPI,False,1.4,False,2026-02
O007196,2026-03-07,C02123,R0140,Hyderabad,Biryani,766.0,0,29,766.0,44,4.3,Delivered,UPI,False,8.6,False,2026-03
O007197,2026-02-02,C01064,R0010,Delhi NCR,South Indian,457.0,0,39,457.0,38,4.0,Delivered,Cash,False,6.8,False,2026-02
O007198,2026-02-12,C00639,R0111,Bengaluru,Biryani,515.0,20,29,495.0,33,4.9,Delivered,UPI,True,5.8,False,2026-02
O007199,2026-06-08,C02743,R0037,Hyderabad,Chinese,330.0,40,0,290.0,20,3.8,Delivered,UPI,True,0.6,False,2026-06
O007200,2026-04-22,C01143,R0081,Bengaluru,Chinese,611.0,40,19,571.0,44,3.9,Delivered,Card,True,4.2,False,2026-04
O007201,2026-02-04,C02121,R0096,Mumbai,Biryani,382.0,20,49,362.0,19,4.0,Delivered,UPI,True,0.6,False,2026-02
O007202,2026-02-06,C00552,R0055,Bengaluru,Healthy,314.0,0,29,314.0,30,4.5,Delivered,Wallet,False,3.0,False,2026-02
O007203,2026-06-24,C00977,R0132,Bengaluru,Desserts,644.0,40,49,604.0,39,3.9,Delivered,UPI,True,1.2,False,2026-06
O007204,2026-04-10,C00096,R0223,Mumbai,Healthy,391.0,80,0,311.0,35,4.7,Delivered,UPI,True,1.1,False,2026-04
O007205,2026-01-23,C02932,R0128,Bengaluru,Biryani,785.0,0,0,785.0,34,3.7,Delivered,UPI,False,0.7,True,2026-01
O007206,2026-06-13,C01192,R0063,Hyderabad,Burgers,441.0,0,29,441.0,29,4.7,Delivered,UPI,False,3.4,True,2026-06
O007207,2026-06-17,C02325,R0218,Mumbai,South Indian,244.0,100,49,144.0,35,,Rejected,UPI,True,1.8,False,2026-06
O007208,2026-03-30,C02307,R0012,Hyderabad,Biryani,448.0,80,49,368.0,26,4.3,Delivered,UPI,True,1.1,False,2026-03
O007209,2026-01-15,C00046,R0146,Pune,Burgers,675.0,40,19,635.0,55,4.5,Delivered,UPI,True,5.0,True,2026-01
O007210,2026-06-14,C00346,R0008,Bengaluru,North Indian,229.0,20,0,209.0,20,4.0,Delivered,Card,True,0.9,False,2026-06
O007211,2026-05-12,C00847,R0032,Mumbai,Pizza,628.0,0,49,628.0,36,3.8,Delivered,UPI,False,1.0,False,2026-05
O007212,2026-05-30,C02943,R0212,Delhi NCR,Chinese,391.0,100,39,291.0,31,3.2,Delivered,UPI,True,4.9,False,2026-05
O007213,2026-01-22,C01077,R0049,Mumbai,Chinese,439.0,60,0,379.0,29,3.7,Delivered,UPI,True,3.1,True,2026-01
O007214,2026-03-19,C01172,R0104,Pune,Healthy,445.0,100,29,345.0,38,4.0,Delivered,Cash,True,1.1,False,2026-03
O007215,2026-05-25,C01557,R0191,Delhi NCR,Burgers,788.0,0,39,788.0,23,4.0,Delivered,UPI,False,1.5,False,2026-05
O007216,2026-03-13,C00233,R0205,Hyderabad,Burgers,487.0,0,39,487.0,57,3.8,Delivered,Card,False,8.8,False,2026-03
O007217,2026-04-08,C00051,R0187,Bengaluru,Desserts,423.0,40,0,383.0,18,3.1,Delivered,Cash,True,1.5,False,2026-04
O007218,2026-03-31,C00665,R0087,Hyderabad,Healthy,646.0,60,19,586.0,55,3.4,Delivered,UPI,True,3.3,False,2026-03
O007219,2026-04-19,C00451,R0195,Bengaluru,Chinese,866.0,60,49,806.0,30,4.6,Delivered,UPI,True,2.3,False,2026-04
O007220,2026-04-04,C01363,R0099,Bengaluru,Desserts,236.0,60,29,176.0,41,,Rejected,UPI,True,5.1,False,2026-04
O007221,2026-03-21,C00351,R0167,Bengaluru,Healthy,941.0,100,39,841.0,54,4.1,Delivered,UPI,True,5.2,False,2026-03
O007222,2026-04-04,C02697,R0050,Bengaluru,Biryani,481.0,0,0,481.0,31,4.4,Delivered,Card,False,1.4,False,2026-04
O007223,2026-03-21,C01309,R0213,Bengaluru,Healthy,465.0,0,0,465.0,32,3.6,Delivered,Cash,False,1.7,False,2026-03
O007224,2026-02-07,C02926,R0199,Hyderabad,Healthy,451.0,0,49,451.0,33,4.3,Delivered,UPI,False,4.9,False,2026-02
O007225,2026-06-01,C00583,R0246,Pune,Healthy,408.0,0,19,408.0,51,4.0,Delivered,UPI,False,3.2,False,2026-06
O007226,2026-05-14,C00245,R0154,Bengaluru,Burgers,641.0,20,0,621.0,29,4.2,Delivered,Card,True,3.0,False,2026-05
O007227,2026-05-14,C00550,R0151,Hyderabad,Burgers,548.0,80,39,468.0,35,4.3,Delivered,Cash,True,1.8,False,2026-05
O007228,2026-01-26,C00728,R0096,Delhi NCR,Biryani,1452.0,60,19,1392.0,34,4.6,Delivered,UPI,True,0.9,True,2026-01
O007229,2026-04-11,C00639,R0063,Bengaluru,Burgers,517.0,100,39,417.0,42,4.0,Delivered,UPI,True,10.9,False,2026-04
O007230,2026-06-18,C00584,R0194,Bengaluru,Biryani,505.0,0,19,505.0,48,4.6,Delivered,Card,False,4.4,False,2026-06
O007231,2026-03-16,C02274,R0167,Hyderabad,Healthy,633.0,100,39,533.0,41,,Cancelled,Wallet,True,1.7,False,2026-03
O007232,2026-02-07,C02875,R0066,Mumbai,Chinese,283.0,20,0,263.0,31,4.2,Delivered,UPI,True,2.5,False,2026-02
O007233,2026-03-24,C00441,R0103,Delhi NCR,Chinese,462.0,0,39,462.0,44,4.4,Delivered,Wallet,False,4.3,False,2026-03
O007234,2026-06-20,C01468,R0046,Chennai,North Indian,322.0,80,39,242.0,27,4.4,Delivered,Card,True,2.7,False,2026-06
O007235,2026-06-30,C01820,R0143,Hyderabad,Burgers,437.0,40,49,397.0,35,4.2,Delivered,Cash,True,2.7,False,2026-06
O007236,2026-05-23,C00412,R0016,Bengaluru,Burgers,572.0,40,19,532.0,45,3.9,Delivered,Card,True,5.1,False,2026-05
O007237,2026-02-25,C00814,R0120,Mumbai,South Indian,750.0,40,39,710.0,20,5.0,Delivered,UPI,True,2.3,True,2026-02
O007238,2026-04-15,C00246,R0090,Delhi NCR,Chinese,411.0,40,39,371.0,54,4.5,Delivered,Card,True,6.3,False,2026-04
O007239,2026-01-31,C00583,R0072,Pune,South Indian,361.0,60,29,301.0,47,4.3,Delivered,UPI,True,4.3,True,2026-01
O007240,2026-06-28,C01731,R0016,Delhi NCR,Burgers,743.0,40,39,703.0,53,3.7,Delivered,Card,True,4.9,False,2026-06
O007241,2026-06-01,C02548,R0085,Delhi NCR,North Indian,1416.0,0,39,1416.0,43,4.5,Delivered,UPI,False,4.4,False,2026-06
O007242,2026-02-27,C00982,R0039,Bengaluru,Chinese,299.0,60,39,239.0,50,4.7,Delivered,UPI,True,4.9,False,2026-02
O007243,2026-03-14,C01975,R0139,Hyderabad,Biryani,378.0,40,39,338.0,42,4.2,Delivered,UPI,True,3.7,False,2026-03
O007244,2026-05-12,C00550,R0216,Hyderabad,Desserts,517.0,60,29,457.0,37,4.0,Delivered,UPI,True,5.4,False,2026-05
O007245,2026-01-10,C02165,R0036,Mumbai,Burgers,282.0,80,0,202.0,26,3.5,Delivered,UPI,True,1.2,False,2026-01
O007246,2026-03-14,C01388,R0018,Mumbai,North Indian,131.0,60,29,71.0,41,4.2,Delivered,UPI,True,1.3,False,2026-03
O007247,2026-01-15,C01938,R0151,Hyderabad,Burgers,637.0,0,29,637.0,37,4.1,Delivered,Cash,False,3.5,False,2026-01
O007248,2026-04-08,C00204,R0077,Mumbai,Burgers,642.0,60,29,582.0,30,3.4,Delivered,Card,True,1.6,False,2026-04
O007249,2026-03-04,C00351,R0049,Bengaluru,Chinese,322.0,0,29,322.0,36,,Cancelled,Wallet,False,3.9,False,2026-03
O007250,2026-01-19,C00319,R0236,Delhi NCR,Healthy,537.0,60,29,477.0,35,4.2,Delivered,Card,True,0.4,True,2026-01
O007251,2026-04-23,C02988,R0242,Hyderabad,Biryani,275.0,60,0,215.0,28,3.9,Delivered,UPI,True,3.2,False,2026-04
O007252,2026-03-04,C02537,R0170,Bengaluru,Chinese,597.0,80,19,517.0,42,3.1,Delivered,UPI,True,9.0,False,2026-03
O007253,2026-04-26,C01693,R0103,Delhi NCR,Chinese,477.0,0,19,477.0,47,3.9,Delivered,Cash,False,6.6,False,2026-04
O007254,2026-01-21,C00107,R0236,Hyderabad,Healthy,583.0,100,29,483.0,28,4.5,Delivered,UPI,True,4.0,True,2026-01
O007255,2026-06-11,C02702,R0044,Mumbai,North Indian,421.0,80,29,341.0,45,4.3,Delivered,UPI,True,7.8,False,2026-06
O007256,2026-05-25,C02220,R0250,Chennai,Healthy,564.0,0,0,564.0,35,3.9,Delivered,UPI,False,2.1,False,2026-05
O007257,2026-05-26,C02567,R0109,Hyderabad,Biryani,295.0,0,49,295.0,43,4.2,Delivered,Card,False,6.2,False,2026-05
O007258,2026-03-22,C01879,R0129,Bengaluru,Chinese,712.0,0,19,712.0,31,3.5,Delivered,UPI,False,1.4,False,2026-03
O007259,2026-03-07,C00958,R0007,Pune,Chinese,553.0,0,19,553.0,45,4.7,Delivered,Wallet,False,1.6,False,2026-03
O007260,2026-06-28,C02861,R0048,Delhi NCR,Desserts,309.0,20,0,289.0,47,3.8,Delivered,UPI,True,2.0,False,2026-06
O007261,2026-03-06,C02576,R0112,Delhi NCR,Healthy,511.0,40,19,471.0,29,5.0,Delivered,UPI,True,1.6,False,2026-03
O007262,2026-02-12,C02368,R0213,Pune,Healthy,466.0,80,39,386.0,44,3.2,Delivered,Wallet,True,6.1,False,2026-02
O007263,2026-02-26,C01061,R0144,Pune,Desserts,374.0,60,0,314.0,18,4.3,Delivered,Card,True,1.0,False,2026-02
O007264,2026-05-18,C02547,R0048,Mumbai,Desserts,364.0,0,29,364.0,30,4.4,Delivered,Wallet,False,1.7,False,2026-05
O007265,2026-02-06,C02313,R0206,Hyderabad,Desserts,357.0,20,19,337.0,42,3.5,Delivered,Wallet,True,2.4,False,2026-02
O007266,2026-06-25,C01692,R0171,Bengaluru,Desserts,809.0,60,49,749.0,30,3.9,Delivered,Card,True,3.4,False,2026-06
O007267,2026-04-30,C01673,R0051,Delhi NCR,Desserts,499.0,0,19,499.0,46,4.3,Delivered,Cash,False,4.1,False,2026-04
O007268,2026-03-10,C02956,R0107,Pune,Pizza,564.0,0,29,564.0,31,3.6,Delivered,UPI,False,2.2,False,2026-03
O007269,2026-02-25,C00402,R0066,Mumbai,Chinese,590.0,40,39,550.0,37,4.1,Delivered,Cash,True,1.3,True,2026-02
O007270,2026-04-29,C00602,R0031,Hyderabad,Biryani,643.0,40,0,603.0,39,4.0,Delivered,UPI,True,2.4,False,2026-04
O007271,2026-06-13,C03000,R0039,Pune,Chinese,420.0,60,0,360.0,26,,Rejected,UPI,True,3.3,False,2026-06
O007272,2026-06-08,C00218,R0009,Delhi NCR,Pizza,495.0,40,39,455.0,24,4.9,Delivered,Cash,True,3.6,False,2026-06
O007273,2026-02-24,C02378,R0041,Chennai,South Indian,463.0,0,39,463.0,38,3.7,Delivered,UPI,False,2.8,True,2026-02
O007274,2026-02-07,C00186,R0063,Bengaluru,Burgers,403.0,40,19,363.0,36,4.6,Delivered,UPI,True,1.8,False,2026-02
O007275,2026-01-15,C02257,R0014,Delhi NCR,Pizza,505.0,20,39,485.0,26,4.4,Delivered,UPI,True,1.4,True,2026-01
O007276,2026-05-24,C00288,R0058,Mumbai,Burgers,591.0,80,29,511.0,54,,Rejected,UPI,True,2.2,False,2026-05
O007277,2026-03-18,C00088,R0202,Bengaluru,Pizza,503.0,40,29,463.0,36,,Cancelled,UPI,True,4.3,False,2026-03
O007278,2026-02-22,C02184,R0240,Delhi NCR,South Indian,1602.0,20,19,1582.0,39,4.3,Delivered,UPI,True,3.9,True,2026-02
O007279,2026-01-07,C02206,R0088,Mumbai,Pizza,510.0,0,19,510.0,50,4.1,Delivered,Card,False,13.3,True,2026-01
O007280,2026-02-24,C02842,R0242,Mumbai,Biryani,264.0,0,49,264.0,43,4.2,Delivered,UPI,False,4.5,False,2026-02
O007281,2026-02-21,C02968,R0097,Pune,Biryani,434.0,0,49,434.0,40,4.2,Delivered,Card,False,3.3,False,2026-02
O007282,2026-01-04,C00155,R0248,Hyderabad,Burgers,355.0,0,29,355.0,31,4.4,Delivered,Wallet,False,6.4,True,2026-01
O007283,2026-02-12,C00220,R0098,Mumbai,Biryani,270.0,0,39,270.0,42,4.4,Delivered,Card,False,5.6,True,2026-02
O007284,2026-02-09,C01483,R0212,Bengaluru,Chinese,958.0,0,19,958.0,57,4.0,Delivered,Card,False,8.7,False,2026-02
O007285,2026-05-01,C00322,R0192,Pune,Chinese,585.0,60,29,525.0,31,3.8,Delivered,Card,True,2.4,False,2026-05
O007286,2026-01-30,C02739,R0156,Pune,Healthy,440.0,0,29,440.0,32,4.4,Delivered,Card,False,1.0,True,2026-01
O007287,2026-05-18,C00841,R0132,Hyderabad,Desserts,735.0,0,29,735.0,42,3.7,Delivered,Card,False,6.6,False,2026-05
O007288,2026-04-13,C01586,R0162,Hyderabad,Biryani,631.0,0,0,631.0,35,4.0,Delivered,UPI,False,1.5,False,2026-04
O007289,2026-01-07,C01837,R0132,Chennai,Desserts,658.0,80,19,578.0,30,,Cancelled,Card,True,1.7,False,2026-01
O007290,2026-06-13,C02560,R0247,Bengaluru,Burgers,747.0,40,29,707.0,25,4.5,Delivered,UPI,True,2.7,False,2026-06
O007291,2026-06-12,C02135,R0070,Bengaluru,Biryani,676.0,60,19,616.0,18,3.7,Delivered,Cash,True,0.8,False,2026-06
O007292,2026-06-16,C01569,R0186,Mumbai,Burgers,526.0,0,19,526.0,31,5.0,Delivered,Card,False,1.1,False,2026-06
O007293,2026-06-13,C02323,R0086,Hyderabad,Healthy,530.0,0,0,530.0,31,4.3,Delivered,UPI,False,2.0,False,2026-06
O007294,2026-04-19,C02189,R0004,Bengaluru,Burgers,1204.0,80,29,1124.0,30,4.1,Delivered,UPI,True,1.2,False,2026-04
O007295,2026-01-20,C01760,R0050,Bengaluru,Biryani,429.0,0,39,429.0,34,4.9,Delivered,Wallet,False,3.1,True,2026-01
O007296,2026-02-18,C00625,R0005,Bengaluru,Pizza,593.0,0,49,593.0,28,4.3,Delivered,UPI,False,4.5,True,2026-02
O007297,2026-04-06,C02964,R0075,Mumbai,South Indian,422.0,40,19,382.0,44,,Cancelled,UPI,True,2.3,False,2026-04
O007298,2026-02-28,C00353,R0045,Bengaluru,Chinese,356.0,20,0,336.0,37,4.2,Delivered,Cash,True,5.2,True,2026-02
O007299,2026-06-26,C01029,R0163,Delhi NCR,North Indian,330.0,20,29,310.0,31,4.6,Delivered,Cash,True,5.9,False,2026-06
O007300,2026-03-31,C02430,R0211,Pune,Burgers,661.0,20,29,641.0,57,,Cancelled,Wallet,True,11.2,False,2026-03
O007301,2026-01-26,C01358,R0244,Pune,Biryani,554.0,80,29,474.0,38,3.7,Delivered,UPI,True,5.0,False,2026-01
O007302,2026-02-05,C00475,R0203,Pune,Pizza,277.0,40,0,237.0,18,3.7,Delivered,Card,True,0.6,False,2026-02
O007303,2026-06-20,C02010,R0203,Mumbai,Pizza,550.0,20,0,530.0,49,3.9,Delivered,Card,True,3.6,False,2026-06
O007304,2026-05-06,C00928,R0117,Bengaluru,Biryani,258.0,80,39,178.0,39,,Cancelled,UPI,True,2.2,False,2026-05
O007305,2026-02-12,C00030,R0027,Delhi NCR,Desserts,245.0,100,29,145.0,51,3.5,Delivered,Wallet,True,4.3,False,2026-02
O007306,2026-04-09,C02970,R0130,Delhi NCR,Chinese,324.0,60,19,264.0,24,4.3,Delivered,Card,True,6.1,False,2026-04
O007307,2026-02-02,C02642,R0182,Hyderabad,Pizza,437.0,40,39,397.0,40,,Cancelled,UPI,True,9.3,False,2026-02
O007308,2026-04-10,C02541,R0239,Mumbai,Biryani,259.0,0,19,259.0,29,4.2,Delivered,UPI,False,6.2,False,2026-04
O007309,2026-04-07,C00495,R0118,Hyderabad,Desserts,364.0,80,19,284.0,51,4.9,Delivered,Card,True,5.3,False,2026-04
O007310,2026-06-22,C00388,R0200,Hyderabad,Biryani,1058.0,0,0,1058.0,25,3.7,Delivered,Card,False,4.7,False,2026-06
O007311,2026-02-14,C00873,R0226,Delhi NCR,Healthy,342.0,100,39,242.0,35,3.0,Delivered,UPI,True,6.5,True,2026-02
O007312,2026-03-29,C00835,R0104,Bengaluru,Healthy,220.0,80,19,140.0,29,4.6,Delivered,Cash,True,1.2,False,2026-03
O007313,2026-05-23,C00630,R0248,Bengaluru,Burgers,412.0,100,29,312.0,30,4.2,Delivered,UPI,True,1.6,False,2026-05
O007314,2026-04-05,C02987,R0212,Mumbai,Chinese,667.0,40,19,627.0,29,4.2,Delivered,UPI,True,3.8,False,2026-04
O007315,2026-01-17,C00030,R0215,Bengaluru,Desserts,410.0,100,29,310.0,32,3.7,Delivered,Cash,True,0.6,False,2026-01
O007316,2026-05-20,C02671,R0207,Bengaluru,Desserts,302.0,0,29,302.0,39,4.4,Delivered,Card,False,2.7,False,2026-05
O007317,2026-01-22,C00807,R0176,Bengaluru,Biryani,532.0,20,19,512.0,31,4.1,Delivered,UPI,True,1.9,True,2026-01
O007318,2026-05-31,C02390,R0205,Mumbai,Burgers,468.0,20,39,448.0,37,3.9,Delivered,Cash,True,1.9,False,2026-05
O007319,2026-03-31,C01833,R0247,Delhi NCR,Burgers,354.0,40,39,314.0,42,4.2,Delivered,Cash,True,2.5,False,2026-03
O007320,2026-03-19,C01311,R0223,Mumbai,Healthy,457.0,80,29,377.0,31,4.4,Delivered,Wallet,True,2.0,False,2026-03
O007321,2026-05-20,C01969,R0049,Chennai,Chinese,247.0,60,0,187.0,44,3.3,Delivered,UPI,True,1.6,False,2026-05
O007322,2026-04-24,C01961,R0110,Delhi NCR,South Indian,664.0,20,29,644.0,40,3.2,Delivered,UPI,True,3.9,False,2026-04
O007323,2026-03-09,C00244,R0078,Mumbai,South Indian,308.0,0,29,308.0,21,4.4,Delivered,UPI,False,3.9,False,2026-03
O007324,2026-04-20,C00221,R0001,Delhi NCR,Pizza,434.0,60,29,374.0,32,4.3,Delivered,UPI,True,3.0,False,2026-04
O007325,2026-06-28,C01180,R0120,Bengaluru,South Indian,533.0,80,0,453.0,25,4.9,Delivered,Card,True,3.8,False,2026-06
O007326,2026-05-05,C01407,R0219,Delhi NCR,North Indian,409.0,40,0,369.0,30,4.3,Delivered,Card,True,1.6,False,2026-05
O007327,2026-05-21,C01772,R0161,Delhi NCR,North Indian,235.0,20,29,215.0,46,3.9,Delivered,Card,True,3.2,False,2026-05
O007328,2026-02-26,C01344,R0035,Chennai,North Indian,481.0,0,19,481.0,36,3.0,Delivered,UPI,False,2.4,True,2026-02
O007329,2026-02-24,C02421,R0182,Delhi NCR,Pizza,460.0,0,39,460.0,35,4.3,Delivered,Card,False,1.1,True,2026-02
O007330,2026-03-23,C00531,R0056,Bengaluru,Chinese,490.0,40,29,450.0,49,4.0,Delivered,UPI,True,3.3,False,2026-03
O007331,2026-04-17,C02263,R0143,Delhi NCR,Burgers,649.0,40,0,609.0,29,4.6,Delivered,UPI,True,5.1,True,2026-04
O007332,2026-06-05,C02415,R0197,Mumbai,Burgers,862.0,0,29,862.0,41,2.9,Delivered,Card,False,2.8,False,2026-06
O007333,2026-04-12,C02162,R0229,Bengaluru,Burgers,287.0,0,39,287.0,32,4.3,Delivered,Card,False,5.9,False,2026-04
O007334,2026-06-21,C00025,R0004,Chennai,Burgers,924.0,40,39,884.0,28,3.6,Delivered,Cash,True,2.1,False,2026-06
O007335,2026-05-27,C02982,R0110,Delhi NCR,South Indian,352.0,0,29,352.0,40,4.5,Delivered,UPI,False,7.7,False,2026-05
O007336,2026-06-23,C01145,R0084,Bengaluru,South Indian,233.0,60,0,173.0,19,2.6,Delivered,Card,True,0.8,False,2026-06
O007337,2026-04-21,C01766,R0192,Bengaluru,Chinese,541.0,100,49,441.0,31,3.9,Delivered,Card,True,1.8,False,2026-04
O007338,2026-04-17,C02659,R0231,Chennai,South Indian,250.0,80,49,170.0,30,4.4,Delivered,UPI,True,1.2,False,2026-04
O007339,2026-04-12,C00858,R0022,Mumbai,South Indian,791.0,20,0,771.0,32,3.6,Delivered,UPI,True,4.5,False,2026-04
O007340,2026-01-03,C01027,R0024,Hyderabad,Burgers,429.0,0,39,429.0,28,4.6,Delivered,UPI,False,1.8,True,2026-01
O007341,2026-05-28,C00898,R0175,Delhi NCR,North Indian,466.0,0,29,466.0,41,4.9,Delivered,UPI,False,1.5,False,2026-05
O007342,2026-01-25,C00773,R0075,Chennai,South Indian,300.0,80,29,220.0,40,,Cancelled,Wallet,True,3.1,False,2026-01
O007343,2026-03-16,C02493,R0110,Delhi NCR,South Indian,433.0,100,39,333.0,43,4.5,Delivered,UPI,True,5.7,False,2026-03
O007344,2026-03-02,C00020,R0134,Pune,Burgers,275.0,0,19,275.0,32,4.5,Delivered,UPI,False,6.0,True,2026-03
O007345,2026-05-03,C01228,R0155,Chennai,Biryani,507.0,0,29,507.0,34,3.5,Delivered,Wallet,False,2.4,False,2026-05
O007346,2026-02-24,C00806,R0138,Pune,North Indian,347.0,20,49,327.0,23,3.5,Delivered,UPI,True,0.7,True,2026-02
O007347,2026-06-12,C01381,R0167,Mumbai,Healthy,398.0,0,29,398.0,18,4.0,Delivered,UPI,False,1.3,False,2026-06
O007348,2026-02-08,C02176,R0202,Bengaluru,Pizza,870.0,100,0,770.0,33,4.3,Delivered,UPI,True,4.4,False,2026-02
O007349,2026-03-24,C02406,R0110,Hyderabad,South Indian,394.0,80,49,314.0,35,3.8,Delivered,UPI,True,2.7,False,2026-03
O007350,2026-02-03,C00881,R0090,Hyderabad,Chinese,456.0,80,29,376.0,33,4.4,Delivered,UPI,True,3.9,True,2026-02
O007351,2026-04-23,C01334,R0037,Delhi NCR,Chinese,456.0,60,0,396.0,25,3.9,Delivered,UPI,True,1.7,False,2026-04
O007352,2026-06-18,C01685,R0054,Mumbai,Biryani,219.0,0,29,219.0,38,4.3,Delivered,UPI,False,0.3,False,2026-06
O007353,2026-05-30,C02965,R0225,Pune,Chinese,334.0,60,19,274.0,36,4.7,Delivered,UPI,True,6.1,False,2026-05
O007354,2026-01-27,C01606,R0051,Hyderabad,Desserts,451.0,0,49,451.0,38,,Cancelled,Cash,False,2.5,False,2026-01
